customer_id,customer_name,email,signup_date,segment,province
C008695,Customer_8695,customer_8695@example.com,2022-04-09,New,BC
C001853,Customer_1853,customer_1853@example.com,2022-04-09,Returning,ON
C001566,Customer_1566,customer_1566@example.com,2022-04-09,Returning,MB
C009581,Customer_9581,,2022-04-09,Returning,ON
C002205,Customer_2205,customer_2205@example.com,2022-04-09,Returning,ON
C006248,Customer_6248,customer_6248@example.com,2022-04-09,Returning,AB
C000792,Customer_792,customer_792@example.com,2022-04-09,Returning,PE
C002337,Customer_2337,customer_2337@example.com,2022-04-10,Returning,SK
C009326,Customer_9326,customer_9326@example.com,2022-04-10,Returning,MB
C003884,Customer_3884,customer_3884@example.com,2022-04-10,New,SK
C009004,Customer_9004,customer_9004@example.com,2022-04-10,New,ON
C009485,Customer_9485,customer_9485@example.com,2022-04-10,Returning,NS
C009819,Customer_9819,customer_9819@example.com,2022-04-11,Returning,MB
C004424,Customer_4424,customer_4424@example.com,2022-04-11,New,NB
C001458,Customer_1458,customer_1458@example.com,2022-04-11,Returning,PE
C000222,Customer_222,customer_222@example.com,2022-04-12,Returning,AB
C000537,Customer_537,customer_537@example.com,2022-04-12,New,PE
C005621,Customer_2991,customer_2991@example.com,2022-04-12,Returning,QC
C001743,Customer_1743,customer_1743@example.com,2022-04-12,New,MB
C002180,Customer_2180,customer_2180@example.com,2022-04-13,New,AB
C002846,Customer_2846,,2022-04-13,New,NS
C000871,Customer_871,customer_871@example.com,2022-04-13,Returning,BC
C004050,Customer_4050,customer_4050@example.com,2022-04-13,New,BC
C002845,Customer_2845,customer_2845@example.com,2022-04-13,New,NL
C008881,Customer_8881,customer_8881@example.com,2022-04-14,Returning,PE
C008493,Customer_8493,customer_8493@example.com,2022-04-15,High Value,SK
C009617,Customer_9617,customer_9617@example.com,2022-04-15,New,NS
C000205,Customer_205,customer_205@example.com,2022-04-15,New,MB
C001555,Customer_1555,customer_1555@example.com,2022-04-15,New,AB
C002004,Customer_2004,customer_2004@example.com,2022-04-16,Returning,QC
C005720,Customer_5720,customer_5720@example.com,2022-04-16,Returning,NB
C005137,Customer_5137,customer_5137@example.com,2022-04-17,Returning,NB
C000114,Customer_114,customer_114@example.com,2022-04-17,High Value,NL
C000916,Customer_916,customer_916@example.com,2022-04-17,Returning,QC
C000798,Customer_798,,2022-04-17,High Value,PE
C008962,Customer_8962,customer_8962@example.com,2022-04-18,New,NB
C005585,Customer_5585,customer_5585@example.com,2022-04-18,Returning,SK
C000905,Customer_905,customer_905@example.com,2022-04-18,Returning,BC
C002507,Customer_2507,customer_2507@example.com,2022-04-19,High Value,QC
C008340,Customer_8340,customer_8340@example.com,2022-04-19,New,SK
C007101,Customer_7101,customer_7101@example.com,2022-04-19,New,BC
C009008,Customer_9008,customer_9008@example.com,2022-04-20,High Value,PE
C000647,Customer_647,customer_647@example.com,2022-04-20,Returning,QC
C000335,Customer_335,customer_335@example.com,2022-04-20,New,ON
C004179,Customer_4179,customer_4179@example.com,2022-04-20,Returning,SK
C005472,Customer_5472,customer_5472@example.com,2022-04-20,Returning,PE
C003132,Customer_3132,customer_3132@example.com,2022-04-21,High Value,NS
C002020,Customer_2020,customer_2020@example.com,2022-04-21,Returning,NB
C008477,Customer_8477,customer_8477@example.com,2022-04-22,Returning,PE
C000939,Customer_939,,2022-04-22,Returning,AB
C008487,Customer_8487,customer_8487@example.com,2022-04-22,New,SK
C006113,Customer_6113,customer_6113@example.com,2022-04-22,New,AB
C000176,Customer_176,customer_176@example.com,2022-04-23,New,NB
C009099,Customer_9099,customer_9099@example.com,2022-04-23,High Value,BC
C002582,Customer_2582,customer_2582@example.com,2022-04-23,High Value,QC
C005213,Customer_5213,customer_5213@example.com,2022-04-23,New,ON
C002189,Customer_2189,customer_2189@example.com,2022-04-23,New,MB
C006067,Customer_9608,customer_9608@example.com,2022-04-24,Returning,NS
C009423,Customer_9423,customer_9423@example.com,2022-04-24,Returning,MB
C004167,Customer_4167,customer_4167@example.com,2022-04-24,Returning,NS
C005022,Customer_5022,customer_5022@example.com,2022-04-24,New,NL
C004742,Customer_4742,customer_4742@example.com,2022-04-24,New,MB
C004323,Customer_4323,customer_4323@example.com,2022-04-24,New,ON
C006581,Customer_6581,customer_6581@example.com,2022-04-25,Returning,QC
C007483,Customer_7483,customer_7483@example.com,2022-04-25,New,SK
C000485,Customer_485,customer_485@example.com,2022-04-25,High Value,ON
C000750,Customer_73,customer_73@example.com,2022-04-25,Returning,NB
C005666,Customer_5666,customer_5666@example.com,2022-04-25,Returning,SK
C000231,Customer_231,customer_231@example.com,2022-04-25,High Value,NL
C007768,Customer_7768,customer_7768@example.com,2022-04-26,New,SK
C005118,Customer_5118,customer_5118@example.com,2022-04-26,Returning,ON
C002716,Customer_2716,customer_2716@example.com,2022-04-26,New,QC
C005713,Customer_5713,customer_5713@example.com,2022-04-26,Returning,BC
C009300,Customer_9300,customer_9300@example.com,2022-04-26,Returning,ON
C003292,Customer_3292,customer_3292@example.com,2022-04-26,High Value,QC
C002465,Customer_2465,customer_2465@example.com,2022-04-27,High Value,NS
C007019,Customer_7019,customer_7019@example.com,2022-04-27,Returning,NB
C002409,Customer_2409,customer_2409@example.com,2022-04-27,Returning,NB
C005274,Customer_5274,customer_5274@example.com,2022-04-27,New,BC
C003954,Customer_3954,customer_3954@example.com,2022-04-27,High Value,ON
C002077,Customer_2077,customer_2077@example.com,2022-04-27,New,NB
C003631,Customer_3631,customer_3631@example.com,2022-04-27,Returning,NB
C002354,Customer_2354,customer_2354@example.com,2022-04-28,Returning,NS
C006175,Customer_6175,,2022-04-28,Returning,QC
C007510,Customer_7510,customer_7510@example.com,2022-04-28,Returning,ON
C009954,Customer_9954,,2022-04-29,New,NB
C008516,Customer_8516,,2022-04-29,High Value,SK
C001248,Customer_1248,customer_1248@example.com,2022-04-29,High Value,NB
C001954,Customer_1954,customer_1954@example.com,2022-04-29,Returning,MB
C006190,Customer_6190,customer_6190@example.com,2022-04-30,New,MB
C000710,Customer_710,customer_710@example.com,2022-04-30,Returning,ON
C002644,Customer_2644,customer_2644@example.com,2022-04-30,Returning,NS
C004180,Customer_4180,customer_4180@example.com,2022-05-01,New,NS
C006285,Customer_6285,customer_6285@example.com,2022-05-01,High Value,BC
C001075,Customer_1075,customer_1075@example.com,2022-05-02,High Value,NB
C009228,Customer_9228,customer_9228@example.com,2022-05-02,New,QC
C007740,Customer_7740,customer_7740@example.com,2022-05-02,Returning,BC
C000054,Customer_54,customer_54@example.com,2022-05-02,New,AB
C000474,Customer_474,customer_474@example.com,2022-05-03,New,NS
C005686,Customer_7765,customer_7765@example.com,2022-05-03,Returning,AB
C006005,Customer_6005,,2022-05-03,Returning,NS
C001499,Customer_1499,customer_1499@example.com,2022-05-03,New,QC
C004481,Customer_4481,customer_4481@example.com,2022-05-03,High Value,AB
C005340,Customer_5340,customer_5340@example.com,2022-05-03,Returning,NS
C003560,Customer_3560,customer_3560@example.com,2022-05-03,High Value,ON
C001768,Customer_1768,customer_1768@example.com,2022-05-03,Returning,NL
C004343,Customer_4343,customer_4343@example.com,2022-05-04,High Value,MB
C009555,Customer_9555,customer_9555@example.com,2022-05-04,Returning,MB
C006947,Customer_6947,customer_6947@example.com,2022-05-04,New,AB
C003286,Customer_3286,customer_3286@example.com,2022-05-04,New,MB
C008169,Customer_8169,customer_8169@example.com,2022-05-04,Returning,ON
C004807,Customer_4807,customer_4807@example.com,2022-05-04,Returning,PE
C004867,Customer_4867,customer_4867@example.com,2022-05-05,New,NS
C002527,Customer_2527,customer_2527@example.com,2022-05-05,Returning,BC
C003662,Customer_3662,customer_3662@example.com,2022-05-05,New,AB
C003139,Customer_3139,customer_3139@example.com,2022-05-05,Returning,SK
C005907,Customer_5907,customer_5907@example.com,2022-05-05,Returning,AB
C005412,Customer_5412,customer_5412@example.com,2022-05-05,New,MB
C008810,Customer_8810,customer_8810@example.com,2022-05-05,High Value,SK
C001968,Customer_1968,customer_1968@example.com,2022-05-05,New,ON
C008441,Customer_8441,,2022-05-05,Returning,NS
C004485,Customer_4485,customer_4485@example.com,2022-05-06,Returning,MB
C005942,Customer_5942,customer_5942@example.com,2022-05-06,High Value,NL
C008465,Customer_8465,customer_8465@example.com,2022-05-06,Returning,NL
C001697,Customer_1697,customer_1697@example.com,2022-05-06,New,ON
C006061,Customer_6061,customer_6061@example.com,2022-05-06,Returning,NB
C002976,Customer_2976,customer_2976@example.com,2022-05-06,High Value,PE
C001102,Customer_1102,customer_1102@example.com,2022-05-06,New,NS
C005769,Customer_5769,customer_5769@example.com,2022-05-07,High Value,NS
C000070,Customer_70,customer_70@example.com,2022-05-07,Returning,NL
C009421,Customer_9421,customer_9421@example.com,2022-05-08,High Value,BC
C002454,Customer_2454,customer_2454@example.com,2022-05-08,Returning,PE
C004707,Customer_4707,customer_4707@example.com,2022-05-08,Returning,AB
C001431,Customer_1431,customer_1431@example.com,2022-05-08,Returning,NB
C007722,Customer_7722,customer_7722@example.com,2022-05-08,New,NB
C007668,Customer_7668,customer_7668@example.com,2022-05-08,Returning,SK
C007979,Customer_7979,customer_7979@example.com,2022-05-09,New,NL
C008207,Customer_8207,customer_8207@example.com,2022-05-09,New,ON
C009996,Customer_9996,customer_9996@example.com,2022-05-10,High Value,NL
C004417,Customer_4417,customer_4417@example.com,2022-05-10,Returning,QC
C006617,Customer_6617,customer_6617@example.com,2022-05-10,New,PE
C003123,Customer_3123,customer_3123@example.com,2022-05-10,Returning,ON
C006923,Customer_6923,customer_6923@example.com,2022-05-10,Returning,SK
C005348,Customer_5348,customer_5348@example.com,2022-05-11,Returning,AB
C004606,Customer_4606,customer_4606@example.com,2022-05-11,High Value,SK
C008307,Customer_8307,customer_8307@example.com,2022-05-11,High Value,NB
C008602,Customer_8602,customer_8602@example.com,2022-05-11,New,NB
C008543,Customer_8543,customer_8543@example.com,2022-05-11,New,NS
C009382,Customer_9382,customer_9382@example.com,2022-05-11,Returning,NS
C005872,Customer_5872,customer_5872@example.com,2022-05-11,New,MB
C002913,Customer_2913,customer_2913@example.com,2022-05-11,Returning,AB
C008768,Customer_8768,customer_8768@example.com,2022-05-11,New,NB
C003938,Customer_3938,customer_3938@example.com,2022-05-12,New,ON
C007269,Customer_7269,customer_7269@example.com,2022-05-12,New,BC
C009785,Customer_9785,customer_9785@example.com,2022-05-12,New,PE
C003636,Customer_3636,customer_3636@example.com,2022-05-12,Returning,BC
C009491,Customer_6500,customer_6500@example.com,2022-05-12,New,AB
C002395,Customer_2395,customer_2395@example.com,2022-05-13,High Value,BC
C002026,Customer_2026,customer_2026@example.com,2022-05-13,Returning,NB
C009609,Customer_9609,customer_9609@example.com,2022-05-13,Returning,NB
C005992,Customer_5992,customer_5992@example.com,2022-05-13,Returning,ON
C009189,Customer_6829,customer_6829@example.com,2022-05-13,New,SK
C001789,Customer_1789,customer_1789@example.com,2022-05-13,Returning,BC
C007066,Customer_7066,,2022-05-14,Returning,ON
C009645,Customer_9645,customer_9645@example.com,2022-05-14,New,NS
C000944,Customer_944,customer_944@example.com,2022-05-15,High Value,MB
C000974,Customer_974,customer_974@example.com,2022-05-15,High Value,BC
C002463,Customer_2463,customer_2463@example.com,2022-05-15,New,PE
C008926,Customer_9895,customer_9895@example.com,2022-05-15,Returning,NB
C008668,Customer_8668,customer_8668@example.com,2022-05-15,High Value,MB
C006046,Customer_6046,,2022-05-15,High Value,BC
C009513,Customer_9513,customer_9513@example.com,2022-05-16,Returning,AB
C006563,Customer_6563,,2022-05-16,Returning,MB
C003451,Customer_3451,customer_3451@example.com,2022-05-16,High Value,SK
C009850,Customer_9850,customer_9850@example.com,2022-05-16,New,ON
C008290,Customer_8290,customer_8290@example.com,2022-05-16,High Value,NS
C003874,Customer_3874,customer_3874@example.com,2022-05-17,Returning,NB
C008815,Customer_8815,customer_8815@example.com,2022-05-17,Returning,NL
C007440,Customer_7440,customer_7440@example.com,2022-05-17,Returning,BC
C003990,Customer_3990,customer_3990@example.com,2022-05-17,New,AB
C006603,Customer_6603,customer_6603@example.com,2022-05-17,New,NS
C008734,Customer_8734,customer_8734@example.com,2022-05-17,Returning,AB
C005857,Customer_5857,,2022-05-17,Returning,ON
C004116,Customer_4116,customer_4116@example.com,2022-05-17,High Value,PE
C005147,Customer_5147,customer_5147@example.com,2022-05-18,New,NB
C007191,Customer_7191,customer_7191@example.com,2022-05-18,Returning,AB
C005561,Customer_5561,customer_5561@example.com,2022-05-18,New,SK
C000519,Customer_519,customer_519@example.com,2022-05-18,New,NL
C000076,Customer_76,,2022-05-18,New,ON
C002980,Customer_2980,customer_2980@example.com,2022-05-18,Returning,QC
C001541,Customer_1541,customer_1541@example.com,2022-05-18,High Value,NS
C001420,Customer_1420,customer_1420@example.com,2022-05-19,Returning,ON
C008486,Customer_8486,,2022-05-19,High Value,NB
C000709,Customer_709,customer_709@example.com,2022-05-19,New,ON
C005631,Customer_5631,,2022-05-19,New,PE
C007662,Customer_7662,customer_7662@example.com,2022-05-19,New,NL
C002239,Customer_2239,customer_2239@example.com,2022-05-19,Returning,BC
C009103,Customer_9103,,2022-05-19,High Value,BC
C005133,Customer_5133,customer_5133@example.com,2022-05-20,Returning,NB
C007325,Customer_7325,customer_7325@example.com,2022-05-20,New,AB
C009257,Customer_9257,customer_9257@example.com,2022-05-20,New,AB
C008181,Customer_8181,customer_8181@example.com,2022-05-21,Returning,PE
C003846,Customer_3846,customer_3846@example.com,2022-05-21,Returning,NL
C006528,Customer_6528,customer_6528@example.com,2022-05-21,Returning,MB
C001202,Customer_1202,customer_1202@example.com,2022-05-21,Returning,AB
C004726,Customer_4726,,2022-05-22,High Value,AB
C009946,Customer_622,customer_622@example.com,2022-05-22,New,SK
C006349,Customer_6349,customer_6349@example.com,2022-05-22,Returning,BC
C002960,Customer_2960,customer_2960@example.com,2022-05-22,High Value,QC
C001795,Customer_1795,customer_1795@example.com,2022-05-22,Returning,MB
C004453,Customer_4453,customer_4453@example.com,2022-05-22,High Value,MB
C002769,Customer_2769,customer_2769@example.com,2022-05-23,High Value,ON
C006799,Customer_6799,customer_6799@example.com,2022-05-23,New,NS
C008544,Customer_8544,customer_8544@example.com,2022-05-23,New,ON
C003056,Customer_3056,customer_3056@example.com,2022-05-23,Returning,ON
C008994,Customer_8994,customer_8994@example.com,2022-05-24,New,ON
C001799,Customer_1799,customer_1799@example.com,2022-05-24,Returning,AB
C004281,Customer_4281,customer_4281@example.com,2022-05-24,High Value,NL
C008256,Customer_8256,customer_8256@example.com,2022-05-25,New,AB
C001101,Customer_1101,customer_1101@example.com,2022-05-25,Returning,NB
C006598,Customer_6598,customer_6598@example.com,2022-05-25,Returning,NL
C009596,Customer_9596,customer_9596@example.com,2022-05-25,Returning,BC
C004112,Customer_4112,customer_4112@example.com,2022-05-26,New,AB
C007094,Customer_7094,customer_7094@example.com,2022-05-26,New,BC
C003427,Customer_3427,customer_3427@example.com,2022-05-26,Returning,SK
C006716,Customer_6716,customer_6716@example.com,2022-05-27,High Value,AB
C008090,Customer_8090,customer_8090@example.com,2022-05-27,High Value,AB
C003923,Customer_3923,customer_3923@example.com,2022-05-28,New,NB
C004890,Customer_4890,customer_4890@example.com,2022-05-28,High Value,NL
C003072,Customer_3072,customer_3072@example.com,2022-05-28,Returning,BC
C000644,Customer_644,customer_644@example.com,2022-05-28,New,NS
C009525,Customer_9525,customer_9525@example.com,2022-05-28,High Value,NL
C009792,Customer_9792,customer_9792@example.com,2022-05-28,Returning,NL
C007513,Customer_7513,customer_7513@example.com,2022-05-28,New,QC
C001808,Customer_1808,customer_1808@example.com,2022-05-29,High Value,PE
C003656,Customer_3656,customer_3656@example.com,2022-05-29,New,ON
C009068,Customer_9068,,2022-05-29,Returning,NB
C002686,Customer_2686,customer_2686@example.com,2022-05-29,High Value,QC
C004895,Customer_4895,customer_4895@example.com,2022-05-30,Returning,QC
C001932,Customer_1932,customer_1932@example.com,2022-05-30,Returning,NL
C004428,Customer_4428,customer_4428@example.com,2022-05-30,Returning,PE
C006663,Customer_6663,customer_6663@example.com,2022-05-31,New,PE
C002844,Customer_2844,customer_2844@example.com,2022-05-31,Returning,NB
C009508,Customer_9508,customer_9508@example.com,2022-05-31,New,PE
C007136,Customer_7136,customer_7136@example.com,2022-05-31,Returning,AB
